date,FIN,EN,IT,HC,IND,CD,CS,MAT,UTIL,RE,TEL,SPX
2022-07-26,-0.0139561433,-0.0090834753,-0.0162090014,0.0051335806,-0.0053918302,-0.0321989083,-0.0023108886,-0.0067665093,0.0059744292,0.0006283452,-0.0188326879,-0.0115432027
2022-07-27,0.0153847014,0.0225750389,0.0430151528,0.0062509074,0.0154885367,0.0378500103,0.0068130118,0.0120222344,0.0008483167,0.0083725266,0.0404029299,0.0261562738
2022-07-28,0.0072725198,0.0056194682,0.0152242956,0.0063635195,0.0209175901,0.0171966617,0.0159696380,0.0176874762,0.0358861150,0.0332121257,-0.0081540254,0.0121333387
2022-07-29,0.0141398867,0.0433739988,0.0153475947,-0.0033120342,0.0205951710,0.0387877027,-0.0077262381,0.0133593641,0.0085924595,0.0058265124,0.0021580017,0.0142077601
2022-08-01,-0.0083066097,-0.0206578401,-0.0021493165,-0.0074018094,0.0010455336,0.0049746935,0.0124849778,-0.0080636835,0.0010818401,-0.0083891882,-0.0010253176,-0.0028230841
2022-08-02,-0.0110676934,-0.0023438585,-0.0070882024,-0.0035763597,-0.0105491732,-0.0068441495,-0.0079555147,-0.0101933445,-0.0020262581,-0.0128914475,0.0009237084,-0.0066623955
2022-08-03,0.0151241029,-0.0287128773,0.0265941909,0.0091636874,0.0093950036,0.0243661673,0.0065492262,0.0010429522,0.0062261252,0.0031629925,0.0237923885,0.0156384772
2022-08-04,-0.0032777603,-0.0370868908,0.0045672442,-0.0049185402,0.0036602598,0.0040847568,-0.0066394286,0.0006509241,0.0021525612,-0.0005087075,0.0024041570,-0.0007773402
2022-08-05,0.0071749284,0.0198155471,-0.0023069919,-0.0003802957,0.0015631188,-0.0170495871,-0.0022725029,0.0035137135,-0.0036242549,0.0028492963,-0.0067950827,-0.0016257461
2022-08-08,-0.0005937119,0.0051999098,-0.0085023665,0.0023586186,-0.0003123552,0.0045034412,-0.0005355765,0.0055767091,0.0014816872,0.0080160821,0.0063386788,-0.0012375507
2022-08-09,0.0050490034,0.0175607762,-0.0100157730,-0.0030358662,-0.0036423573,-0.0159344527,-0.0014747627,-0.0049008344,0.0111649785,0.0059391672,-0.0097982636,-0.0042486929
2022-08-10,0.0224587562,0.0072237119,0.0273021104,0.0108857869,0.0219345432,0.0281983703,0.0073837925,0.0283826244,0.0043900493,0.0149105948,0.0256462063,0.0212906376
2022-08-11,0.0118496292,0.0344006353,-0.0039121116,-0.0064763883,0.0053147234,-0.0050897169,-0.0023988305,0.0034025674,-0.0001325678,-0.0034511048,0.0032487753,-0.0007054740
2022-08-12,0.0157097981,0.0075758146,0.0199091741,0.0128099251,0.0150466980,0.0226300666,0.0086828697,0.0188395465,0.0162937480,0.0160287629,0.0173683107,0.0173223688
2022-08-15,-0.0002813026,-0.0194978502,0.0063078323,0.0050142194,0.0024039494,0.0068861229,0.0099325401,-0.0006162811,0.0083420157,0.0048689400,0.0043402210,0.0039695419
2022-08-16,0.0073138569,-0.0023394796,-0.0027051934,-0.0026808896,0.0044963728,0.0110474910,0.0112771817,0.0055507650,0.0028436985,-0.0036824318,0.0024007714,0.0018756797
2022-08-17,-0.0050266136,0.0083375794,-0.0071453212,-0.0058237314,-0.0079578153,-0.0107534932,-0.0028527055,-0.0137387819,-0.0016755116,-0.0041827808,-0.0215558035,-0.0072377950
2022-08-18,0.0011224264,0.0268733589,0.0051978115,-0.0044309489,0.0040109470,-0.0002921929,0.0033808135,0.0031093074,0.0037445597,-0.0077162875,-0.0026436395,0.0022695612
2022-08-19,-0.0199044826,-0.0002519284,-0.0181641596,0.0027155690,-0.0128834180,-0.0206359001,-0.0032400109,-0.0183509897,-0.0005148810,-0.0091542565,-0.0171803847,-0.0129000011
2022-08-22,-0.0220252075,-0.0018875183,-0.0278846257,-0.0130906240,-0.0190204443,-0.0277560371,-0.0101415653,-0.0159152010,-0.0136422380,-0.0208623747,-0.0277695210,-0.0214000649
2022-08-23,-0.0040946682,0.0360608707,-0.0026391439,-0.0139501404,0.0018561387,0.0028239823,-0.0043348151,0.0098832442,-0.0060020201,-0.0132914460,-0.0073977281,-0.0022378627
2022-08-24,0.0052861930,0.0122916354,0.0006268411,0.0012368710,0.0032944119,0.0042852923,0.0025066245,0.0021606511,0.0031505154,0.0059639617,0.0048652175,0.0029161604
2022-08-25,0.0154834331,0.0076943858,0.0169113731,0.0110416024,0.0152883057,0.0119483704,0.0046059443,0.0227014830,0.0061502698,0.0154348684,0.0191594564,0.0140916055
2022-08-26,-0.0299192674,-0.0116920748,-0.0427045287,-0.0278753320,-0.0346639889,-0.0380721564,-0.0247579093,-0.0306300027,-0.0153466618,-0.0245620216,-0.0328482251,-0.0336880587
2022-08-29,-0.0071175379,0.0150893684,-0.0132257983,-0.0069918559,-0.0045017053,-0.0053232353,-0.0016118564,-0.0070358731,0.0030378732,-0.0088749964,-0.0072107959,-0.0066663558
2022-08-30,-0.0053764356,-0.0338919798,-0.0104323603,-0.0066457688,-0.0144075028,-0.0111439063,-0.0103591288,-0.0163619310,-0.0146167304,-0.0145773646,-0.0100001115,-0.0110281556
2022-08-31,-0.0075074588,-0.0091091865,-0.0097374458,-0.0063712246,-0.0084292146,-0.0098687743,-0.0061172754,-0.0123115524,-0.0065483461,-0.0040152911,0.0009571455,-0.0078170251
2022-09-01,0.0030258595,-0.0245962243,-0.0048790712,0.0164314587,0.0013989260,0.0091309831,0.0056080261,-0.0131282900,0.0143934730,0.0018037079,0.0063733742,0.0029962320
2022-09-02,-0.0078433658,0.0183394619,-0.0130016009,-0.0143522472,-0.0096714633,-0.0091757604,-0.0130577315,-0.0009406922,-0.0107413322,-0.0129197085,-0.0172048397,-0.0107365005
2022-09-06,-0.0024321160,-0.0092544609,-0.0066241099,0.0009600778,0.0016276523,-0.0020581555,-0.0056506517,-0.0030934706,0.0025470987,0.0114794789,-0.0127807689,-0.0040950570
2022-09-07,0.0198108012,-0.0116132748,0.0159884427,0.0163057322,0.0160331252,0.0306759767,0.0180182470,0.0276578356,0.0312876099,0.0195163451,0.0177328385,0.0183410164
2022-09-08,0.0176332495,0.0043424120,0.0034305804,0.0173810670,0.0029854633,0.0093168499,-0.0025868225,0.0097151058,-0.0007780391,0.0029130289,-0.0003208105,0.0066107219
2022-09-09,0.0091040990,0.0249236781,0.0197711717,0.0088125922,0.0129689455,0.0189567200,0.0098279973,0.0150827302,0.0040221987,0.0095435295,0.0284431119,0.0152714498
2022-09-12,0.0081489381,0.0183621654,0.0160351691,0.0066667508,0.0059817627,0.0128890905,0.0039198650,0.0093502777,0.0095632221,0.0086314172,0.0075898358,0.0105842728
2022-09-13,-0.0372400757,-0.0252192391,-0.0530850215,-0.0330365408,-0.0376590593,-0.0515607948,-0.0333913993,-0.0356595322,-0.0266257382,-0.0369806397,-0.0516972056,-0.0432366134
2022-09-14,-0.0029984565,0.0282465470,0.0036366680,0.0005509177,-0.0019511713,0.0128474883,-0.0004182200,-0.0122388410,0.0081537034,-0.0131172000,0.0017410733,0.0033870121
2022-09-15,0.0033082586,-0.0257690295,-0.0230222784,0.0055861958,-0.0104268553,-0.0051238771,-0.0083610370,-0.0131892904,-0.0249152976,-0.0183301882,-0.0058658877,-0.0113177392
2022-09-16,-0.0089928564,-0.0213350579,-0.0055627697,-0.0028168114,-0.0208539902,-0.0080393629,0.0023889464,-0.0157959101,-0.0037455719,-0.0007644759,-0.0112544258,-0.0071821341
2022-09-19,0.0113417953,0.0005929144,0.0081545166,-0.0053879708,0.0135719530,0.0141488111,0.0066456343,0.0165540986,0.0133973714,-0.0013110688,0.0038678883,0.0068571007
2022-09-20,-0.0147321523,-0.0069552353,-0.0058715726,-0.0117218587,-0.0124455622,-0.0169542225,-0.0054663076,-0.0189984245,-0.0145412539,-0.0244012085,-0.0166225793,-0.0112721031
2022-09-21,-0.0207508300,-0.0146561051,-0.0156199387,-0.0165892895,-0.0132780393,-0.0236746453,-0.0038055695,-0.0218564980,-0.0136725743,-0.0151410649,-0.0228367560,-0.0171164936
2022-09-22,-0.0168277090,-0.0035540634,-0.0101840168,0.0052971323,-0.0150529068,-0.0230755142,-0.0014147263,-0.0120212473,-0.0035687414,-0.0099078186,-0.0080190918,-0.0084275810
2022-09-23,-0.0158479578,-0.0689565321,-0.0130802511,-0.0051068922,-0.0187563851,-0.0230198466,-0.0170022014,-0.0204691266,-0.0115699511,-0.0131123469,-0.0196328833,-0.0172326190
2022-09-26,-0.0157809175,-0.0245457902,-0.0069501079,-0.0095332427,-0.0105016807,-0.0022539457,0.0007208606,-0.0162210785,-0.0241080430,-0.0270532552,-0.0171986883,-0.0103405262
2022-09-27,-0.0042537947,0.0111999138,0.0013021954,-0.0030438686,-0.0033389470,0.0031486507,-0.0172834524,0.0022281762,-0.0168501510,-0.0142840361,-0.0034762239,-0.0021203598
2022-09-28,0.0197173961,0.0443035849,0.0105656301,0.0218666327,0.0220151040,0.0270214266,0.0120181657,0.0257892832,0.0107481718,0.0194032931,0.0312114532,0.0196721399
2022-09-29,-0.0125684175,0.0000000000,-0.0260576968,-0.0083979966,-0.0173262814,-0.0345488517,-0.0165097287,-0.0147379650,-0.0400919258,-0.0285508558,-0.0246668522,-0.0211264379
2022-09-30,-0.0091384833,-0.0079886794,-0.0191575903,-0.0137621716,-0.0131044595,-0.0196821847,-0.0173760717,-0.0026395055,-0.0193115236,0.0096728074,-0.0127053394,-0.0150666958
2022-10-03,0.0270092976,0.0565119618,0.0309816043,0.0205597294,0.0301783687,0.0009827045,0.0172334061,0.0324952940,0.0293084711,0.0186681584,0.0288940587,0.0258838950
2022-10-04,0.0372033518,0.0429752716,0.0335619655,0.0232202449,0.0348021149,0.0349255318,0.0151741330,0.0367416799,0.0212073571,0.0194118894,0.0310325371,0.0305837007
2022-10-05,-0.0077305052,0.0206652451,0.0033184602,0.0033208299,-0.0054354118,-0.0058955150,-0.0058049914,-0.0112636013,-0.0222191794,-0.0199882642,-0.0084687758,-0.0020179488
2022-10-06,-0.0140231647,0.0177777854,-0.0081897999,-0.0127669405,-0.0114993925,-0.0070893530,-0.0145962918,-0.0105587111,-0.0329717486,-0.0282402488,-0.0053093997,-0.0102450808
2022-10-07,-0.0237040943,-0.0077631317,-0.0411275091,-0.0211543121,-0.0191200692,-0.0343951960,-0.0149606400,-0.0247120794,-0.0207342216,-0.0234726122,-0.0276164730,-0.0280036178
2022-10-10,-0.0045323283,-0.0205376573,-0.0168086152,-0.0062795433,0.0035227776,-0.0061856878,0.0036089927,0.0021592324,0.0017251206,-0.0111916300,-0.0047733645,-0.0074924636
2022-10-11,-0.0126827325,-0.0079882466,-0.0153276283,0.0053344515,-0.0002338826,-0.0081554370,0.0082410408,-0.0077573378,-0.0036009557,0.0110610023,-0.0169064097,-0.0065191758
2022-10-12,-0.0023056244,0.0080525725,-0.0030791757,-0.0048978740,-0.0078419539,0.0025963979,0.0053498703,-0.0075283107,-0.0333123076,-0.0113216662,-0.0024393219,-0.0032907731
2022-10-13,0.0412677582,0.0408136298,0.0310570601,0.0232975242,0.0220595907,0.0109353131,0.0165557901,0.0293213726,0.0250323214,0.0163407815,0.0223742672,0.0259656425
2022-10-14,-0.0168041088,-0.0372946280,-0.0281243637,-0.0067339037,-0.0219298401,-0.0373612083,-0.0180310924,-0.0337301772,-0.0144305765,-0.0255726537,-0.0176991554,-0.0236626636
2022-10-17,0.0251531791,0.0124562018,0.0304794698,0.0160613530,0.0218316281,0.0405856479,0.0108099991,0.0249341156,0.0209170414,0.0368973835,0.0327489419,0.0264800523
2022-10-18,0.0160426054,0.0087353610,0.0084744168,0.0055604102,0.0241366479,0.0137824252,0.0130384759,0.0196049589,0.0182821232,0.0112767102,0.0076626192,0.0114275697
2022-10-19,-0.0164085329,0.0295159497,-0.0028835082,-0.0139821194,-0.0071042078,-0.0112126660,-0.0046278265,-0.0117895613,-0.0130009453,-0.0249039029,-0.0031587357,-0.0066720973
2022-10-20,-0.0160530889,0.0009475388,0.0005783176,-0.0084922959,-0.0196478090,-0.0193480374,-0.0139473545,-0.0072431314,-0.0252470838,-0.0047014317,0.0037554840,-0.0079509097
2022-10-21,0.0297507202,0.0288792813,0.0267548670,0.0224630264,0.0274559356,0.0291249741,0.0153235977,0.0346207138,0.0185007009,0.0068938879,0.0057289562,0.0237248198
2022-10-24,0.0133581291,0.0047163705,0.0138330143,0.0192823082,0.0133048071,0.0041433497,0.0179943349,-0.0058075091,0.0083715032,-0.0007609325,0.0060450691,0.0118819767
2022-10-25,0.0119557328,0.0010304312,0.0191180361,0.0075980649,0.0134638569,0.0250367908,0.0131145861,0.0247567516,0.0200500572,0.0398428618,0.0263463288,0.0162666546
2022-10-26,0.0024234567,0.0136109399,-0.0222622019,0.0110802151,0.0035135219,-0.0080510443,0.0066135456,0.0070573912,-0.0004606854,0.0019523771,-0.0289350214,-0.0073877161
2022-10-27,0.0081597991,0.0036111735,-0.0113842340,-0.0052509243,0.0117067253,-0.0038516567,0.0008383014,-0.0025603698,0.0079889815,0.0018270108,-0.0329274641,-0.0060826106
2022-10-28,0.0248800285,0.0034852717,0.0434851929,0.0164486036,0.0232507344,0.0008975704,0.0219276846,0.0099986500,0.0274350143,0.0222462270,0.0262556248,0.0246263779
2022-10-31,-0.0061422165,0.0084034200,-0.0131966278,-0.0008280500,-0.0028534999,-0.0064153143,-0.0058768927,-0.0089633423,-0.0093459307,-0.0011890947,-0.0132008349,-0.0074544041
2022-11-01,0.0026487325,0.0096666605,-0.0083677164,0.0006026506,-0.0009539456,-0.0101367653,-0.0031618484,0.0025646277,0.0038932740,-0.0019049566,-0.0084051918,-0.0041012306
2022-11-02,-0.0126212594,-0.0241003283,-0.0345426716,-0.0170141966,-0.0176108266,-0.0378058653,-0.0173767412,-0.0259860321,-0.0096955655,-0.0268400633,-0.0299665973,-0.0250019849
2022-11-03,-0.0101070280,0.0184933868,-0.0294068950,-0.0042121801,0.0104750776,-0.0059776485,-0.0033685111,0.0076029320,0.0043680171,-0.0007354491,-0.0241231540,-0.0105859923
2022-11-04,0.0183181977,0.0121787999,0.0182628097,0.0060757852,0.0160310256,0.0083600941,0.0118293995,0.0347097502,0.0061487788,0.0138616853,0.0046664246,0.0136187247
2022-11-07,0.0100268541,0.0171736041,0.0166957757,0.0107024848,0.0107286542,-0.0069818201,0.0089071363,0.0078230141,-0.0190789767,0.0006047535,0.0148128955,0.0096139819
2022-11-08,0.0058393804,0.0009677300,0.0095926076,0.0049924204,0.0087417647,-0.0024902145,0.0028969424,0.0172345187,0.0069899327,0.0045951368,0.0024739247,0.0055978928
2022-11-09,-0.0168359745,-0.0488825877,-0.0260085105,-0.0107626775,-0.0139274006,-0.0305433301,-0.0108664145,-0.0161667560,-0.0078467303,-0.0098699011,-0.0215941312,-0.0207778870
2022-11-10,0.0504873769,0.0222523142,0.0821759318,0.0254109932,0.0419543533,0.0730843227,0.0235014785,0.0553437430,0.0471482462,0.0728178489,0.0587715797,0.0554344844
2022-11-11,0.0081506065,0.0290609224,0.0171123925,-0.0122421845,-0.0006025020,0.0239957976,-0.0010868331,0.0120827541,-0.0111835889,-0.0023796642,0.0283501530,0.0092407468
2022-11-14,-0.0142180224,-0.0003221846,-0.0085625102,0.0009011515,-0.0061288599,-0.0158521929,-0.0078888586,-0.0013536145,-0.0118978889,-0.0229440264,-0.0041699352,-0.0089357770
2022-11-15,0.0022621075,0.0105262610,0.0121214223,-0.0012757358,0.0068743890,0.0136563456,0.0083627509,-0.0014791962,0.0110004915,0.0115088961,0.0166334228,0.0087131166
2022-11-16,-0.0047966164,-0.0204081989,-0.0136976898,-0.0004508061,-0.0072288930,-0.0152688370,0.0048947618,-0.0097506691,0.0089693663,-0.0090795700,-0.0110983194,-0.0082520465
2022-11-17,-0.0053868777,0.0021703481,0.0012901817,-0.0004509484,-0.0017194554,-0.0121375443,-0.0002706257,-0.0095976076,-0.0174875768,-0.0080027527,-0.0068263991,-0.0030893228
2022-11-18,0.0082665467,-0.0079042166,0.0011366771,0.0121087882,0.0073954390,0.0013493550,0.0106916375,0.0066702919,0.0212101187,0.0123932142,-0.0047761720,0.0047585819
2022-11-21,0.0031098352,-0.0135326708,-0.0107502725,0.0004458146,0.0032180564,-0.0144692537,0.0095069684,0.0033754508,0.0045027241,0.0054279999,-0.0086620820,-0.0038836887
2022-11-22,0.0101468913,0.0313090442,0.0193619648,0.0086904162,0.0077185561,0.0112989967,0.0072957163,0.0226763171,0.0085308740,0.0050539730,0.0146416547,0.0135799879
2022-11-23,0.0041851853,-0.0108346768,0.0088587580,0.0039764093,0.0037800326,0.0144464385,0.0034236437,0.0038985501,0.0111829172,0.0013715735,0.0136157444,0.0059146892
2022-11-25,0.0033342166,-0.0036871688,-0.0058042847,0.0059410795,0.0038648746,0.0005611515,0.0006561764,-0.0003638705,0.0058130759,0.0066192969,-0.0050515922,-0.0002830442
2022-11-28,-0.0171698575,-0.0274301635,-0.0214073705,-0.0075098753,-0.0181640865,-0.0061697568,-0.0038033718,-0.0223384356,-0.0102905290,-0.0275508853,-0.0163859311,-0.0154441929
2022-11-29,0.0059174565,0.0151089564,-0.0097904254,-0.0024980330,0.0061332551,-0.0031746805,-0.0038178926,0.0033529185,-0.0074062711,0.0166723303,-0.0001172506,-0.0015918653
2022-11-30,0.0170866026,0.0049615804,0.0502086715,0.0238623903,0.0164884442,0.0344656948,0.0200872817,0.0241336417,0.0249677588,0.0225918521,0.0420040269,0.0309478724
2022-12-01,-0.0057835965,-0.0032912632,0.0013973123,0.0028771169,0.0002948635,-0.0001368136,-0.0045342156,0.0012084327,-0.0008400383,-0.0012337605,0.0047290718,-0.0008676332
2022-12-02,-0.0047088093,-0.0059440079,-0.0058025160,0.0025821863,0.0057002043,-0.0012998527,0.0045548683,0.0109837622,-0.0047638399,-0.0031438718,0.0011206994,-0.0011946605
2022-12-05,-0.0247706945,-0.0296754571,-0.0166221530,-0.0095865421,-0.0167105826,-0.0288436509,-0.0125663608,-0.0198184861,-0.0056315922,-0.0179093454,-0.0181349712,-0.0178942123
2022-12-06,-0.0088468515,-0.0263608351,-0.0214111005,-0.0075842503,-0.0118266867,-0.0155910208,-0.0061663517,-0.0088917000,0.0062299563,-0.0094047461,-0.0280469566,-0.0143991950
2022-12-07,-0.0040312594,-0.0023439368,-0.0050666315,0.0082245082,-0.0013072513,-0.0060194150,0.0042243879,-0.0022121700,-0.0046432826,0.0019682246,-0.0075073504,-0.0018623709
2022-12-08,0.0008673797,-0.0044644613,0.0163579941,0.0090243248,0.0059415258,0.0096612111,0.0053899089,0.0073903157,0.0065024871,0.0076264634,-0.0011820813,0.0075217820
2022-12-09,-0.0025995319,-0.0243095980,-0.0061492857,-0.0128071354,-0.0082091948,-0.0043562009,-0.0077145781,-0.0099035940,-0.0051964400,-0.0012613444,0.0020117002,-0.0073495782
2022-12-12,0.0133214783,0.0262457587,0.0218470226,0.0106540551,0.0171596257,0.0025101433,0.0105415988,0.0086441231,0.0228714717,0.0073487886,0.0082666036,0.0142792962
2022-12-13,0.0025725082,0.0189747311,0.0118112705,0.0030832350,0.0037711101,0.0000000000,-0.0014339906,0.0138344744,0.0030365206,0.0186782947,0.0151088033,0.0072896644
2022-12-14,-0.0125430976,-0.0061300674,-0.0084225863,0.0015729875,-0.0018785509,-0.0074400972,-0.0006532507,-0.0107475562,-0.0012384096,-0.0067745476,-0.0103843085,-0.0060527246
2022-12-15,-0.0196303333,-0.0060514164,-0.0374040918,-0.0183440295,-0.0241679632,-0.0164335924,-0.0169865811,-0.0305176129,-0.0121246804,-0.0143229327,-0.0379086702,-0.0249216750
2022-12-16,-0.0076561868,-0.0122936874,-0.0132362238,-0.0145422636,-0.0042630740,-0.0186867482,-0.0049183356,-0.0042810475,-0.0170150497,-0.0252567162,-0.0035223231,-0.0111377508
2022-12-19,-0.0026871373,-0.0001196532,-0.0133344565,-0.0037340024,-0.0052643632,-0.0160546283,-0.0006326496,-0.0129946012,-0.0039768792,-0.0118313255,-0.0205998516,-0.0090075160
2022-12-20,0.0041915359,0.0150918507,0.0015147644,-0.0002232404,0.0012352380,-0.0116439393,-0.0008076068,0.0065764257,0.0002874367,-0.0027537698,0.0065962521,0.0010373384
2022-12-21,0.0155037588,0.0189966981,0.0165593060,0.0131658849,0.0188197144,0.0159389674,0.0099704154,0.0087114178,0.0139264778,0.0103250855,0.0140949120,0.0148679938
2022-12-22,-0.0088079956,-0.0230429594,-0.0252173729,-0.0013948845,-0.0127183584,-0.0256935944,-0.0022679826,-0.0096520477,-0.0060888429,-0.0040403103,-0.0082906966,-0.0144516996
2022-12-23,0.0056282135,0.0318834282,0.0010444042,0.0005880087,0.0059297329,0.0068457663,0.0052147671,0.0069249006,0.0102580358,0.0085909933,0.0081143365,0.0058681025
2022-12-27,-0.0002946046,0.0106822581,-0.0094703703,-0.0025715761,0.0030491331,-0.0162250703,0.0047884109,0.0008912410,0.0062048547,-0.0007100397,-0.0092685525,-0.0040496221
2022-12-28,-0.0035357615,-0.0223888969,-0.0161236956,-0.0064825698,-0.0130712694,-0.0084033302,-0.0124437164,-0.0152690082,-0.0095303658,-0.0169289526,-0.0147708608,-0.0120206383
2022-12-29,0.0138970748,0.0104625672,0.0261877849,0.0108992040,0.0123203363,0.0257406016,0.0042897324,0.0108540045,0.0072164007,0.0222784340,0.0267365571,0.0174613316
2022-12-30,-0.0026245628,0.0063276047,-0.0013639838,-0.0035939171,-0.0039553655,-0.0027026091,-0.0049386283,-0.0070305046,-0.0095530093,-0.0082459863,0.0008517810,-0.0025407425
2023-01-03,0.0035085863,-0.0350976358,-0.0094826080,-0.0028705621,0.0021382069,-0.0059615726,-0.0037561170,-0.0010296206,0.0000000000,0.0017815758,0.0113068747,-0.0040005489
2023-01-04,0.0160253944,-0.0001184787,0.0025962194,0.0026572171,0.0088396768,0.0144872240,0.0039045971,0.0173968162,0.0090778514,0.0214609440,0.0185142815,0.0075389706
2023-01-05,-0.0074560100,0.0182485958,-0.0194206864,-0.0102340971,-0.0107764706,-0.0092900105,-0.0100589714,-0.0158329423,-0.0216473504,-0.0266975073,-0.0009445056,-0.0116455289
2023-01-06,0.0222478892,0.0189688753,0.0292951733,0.0092241041,0.0273876523,0.0234812960,0.0266902253,0.0343630494,0.0201147428,0.0281454142,0.0180768261,0.0228407810
2023-01-09,-0.0036743793,-0.0035403873,0.0116252847,-0.0167315086,-0.0044593219,0.0060573795,-0.0097648338,0.0063455715,0.0067610111,0.0000000000,0.0023209326,-0.0007676325
2023-01-10,0.0056737652,0.0071059324,0.0061815012,0.0083955619,0.0054745714,0.0125685165,-0.0013328621,0.0100149074,0.0002794636,0.0022037412,0.0145881737,0.0069782332
2023-01-11,0.0093091068,0.0030727947,0.0173282887,0.0056499974,0.0096031123,0.0269810096,0.0005340352,0.0156689503,0.0081117846,0.0363427790,0.0112978007,0.0128494246
2023-01-12,0.0019563060,0.0190605118,0.0074325114,-0.0031787475,0.0058833521,0.0016645097,-0.0078691850,0.0037363456,-0.0067977478,0.0108331312,0.0084629462,0.0034159059
2023-01-13,0.0075314051,0.0014472820,0.0028438193,0.0044494692,-0.0011695689,0.0093928151,0.0047050491,0.0061237443,-0.0036318269,-0.0055242519,0.0039162675,0.0039968584
2023-01-17,-0.0066446141,0.0021123917,0.0045211802,-0.0046512053,-0.0084914395,0.0007160432,0.0006689382,-0.0100247665,-0.0014018018,0.0009998464,-0.0064646621,-0.0020304912
2023-01-18,-0.0186733923,-0.0183047057,-0.0128927711,-0.0140928406,-0.0188009968,-0.0130187261,-0.0272762011,-0.0141050445,-0.0240071630,-0.0138735219,-0.0113303268,-0.0155625985
2023-01-19,-0.0116444836,0.0124304835,-0.0116701943,0.0024073770,-0.0205656971,-0.0165964933,-0.0094844117,-0.0077035160,-0.0100687037,-0.0054024470,0.0024962382,-0.0076383503
2023-01-20,0.0158045870,0.0099343267,0.0270568024,0.0050286136,0.0139300755,0.0242466563,0.0077711179,0.0200861050,0.0059576464,0.0124477230,0.0329373078,0.0189184010
2023-01-23,0.0115984819,0.0013262075,0.0227654652,0.0034350805,0.0109102972,0.0156133687,0.0031670149,0.0032616805,0.0002889137,0.0036882930,0.0170939354,0.0118813450
2023-01-24,0.0005593863,-0.0038629821,-0.0004467223,-0.0066234763,0.0065952985,-0.0011333431,0.0041182176,0.0006022840,0.0050539781,0.0030068326,-0.0043093893,-0.0007115031
2023-01-25,0.0078254499,0.0001106092,-0.0020857136,0.0002999020,-0.0055594781,0.0051066667,0.0024605904,0.0020454730,-0.0135059054,-0.0011103032,0.0036788730,-0.0001817251
2023-01-26,0.0052688392,0.0315754359,0.0159716284,0.0018720388,0.0054908233,0.0204645057,-0.0035455002,0.0048036811,0.0033500294,0.0111147257,0.0140147660,0.0110078535
2023-01-27,0.0000000000,-0.0201910189,0.0041871162,-0.0068025693,0.0041697631,0.0226817073,-0.0028740036,-0.0032269858,0.0000000000,0.0102234812,0.0071229390,0.0024948410
2023-01-30,-0.0049654229,-0.0229091620,-0.0190929483,-0.0090321058,-0.0097882486,-0.0170400126,0.0012351346,-0.0068347002,-0.0044998949,-0.0119696766,-0.0147786281,-0.0129687410
2023-01-31,0.0135849409,0.0088624010,0.0139459236,0.0129120146,0.0169745345,0.0229073531,0.0108294598,0.0219728231,0.0074365703,0.0197135430,0.0136073696,0.0146424703
2023-02-01,0.0000000000,-0.0196819589,0.0235362639,0.0047237955,0.0072656250,0.0189642503,0.0080009460,0.0066156333,0.0017368722,0.0064802368,0.0145878700,0.0104523039
2023-02-02,0.0027350664,-0.0227995255,0.0273068844,-0.0067914013,0.0077979830,0.0306229313,-0.0086100670,-0.0031687600,0.0021673564,0.0219980096,0.0544903641,0.0146993732
2023-02-03,-0.0019095667,-0.0022053686,-0.0083242536,-0.0029304941,-0.0052228754,-0.0308016459,-0.0039355562,-0.0180127785,-0.0209053945,-0.0202646500,-0.0202548009,-0.0103546107
2023-02-06,-0.0002730176,-0.0045370138,-0.0122027553,-0.0055768924,-0.0024309143,-0.0014536227,0.0012262761,-0.0110296199,0.0085404799,-0.0061086200,-0.0112946944,-0.0061404630
2023-02-07,0.0114815726,0.0324879382,0.0249927503,0.0064418798,0.0031190776,0.0023160379,-0.0042182109,0.0134560938,-0.0004378673,-0.0017252502,0.0151975642,0.0128725106
2023-02-08,-0.0059459409,-0.0089416472,-0.0120522823,-0.0029366725,-0.0056355547,-0.0085159869,-0.0076524130,-0.0080144066,-0.0167980245,-0.0042126044,-0.0291368645,-0.0110807245
2023-02-09,-0.0111474230,-0.0085654122,-0.0055002997,-0.0087607203,-0.0089896586,-0.0018643636,-0.0044063468,-0.0144698310,-0.0136683050,-0.0116064155,-0.0224566728,-0.0088297962
2023-02-10,0.0032994704,0.0391660199,-0.0046090074,0.0094474660,0.0070992595,-0.0117403718,0.0092667906,0.0036703707,0.0198824691,0.0031825932,-0.0109043340,0.0021952618
2023-02-13,0.0115100031,-0.0025496951,0.0173102488,0.0083025839,0.0091052299,0.0146473790,0.0113747133,0.0052421397,0.0060551885,0.0095176716,0.0108103297,0.0114486093
2023-02-14,-0.0054188099,0.0003333942,0.0042714658,-0.0059135566,-0.0027167472,0.0119743219,-0.0090787815,0.0023042038,-0.0042570146,-0.0087776217,0.0005295278,-0.0002804145
2023-02-15,0.0010898207,-0.0169981997,0.0046712710,-0.0049698846,0.0062264678,0.0117013246,0.0019144687,0.0043555166,0.0064867280,0.0043729643,0.0170386849,0.0027731757
2023-02-16,-0.0100679990,-0.0098328262,-0.0173502263,-0.0099894765,-0.0103451181,-0.0218324322,-0.0072335294,-0.0113238169,-0.0076167650,-0.0085990853,-0.0150883262,-0.0137887415
